Year,Item,Item Code (CPC),Area_Harvested_ha,Production_tonnes,Yield_hg_per_ha
2016,Cucumbers and gherkins,1232,183.0,1244.0,67978.0
2016,Dates,1314,461.0,1079.41,23415.0
2016,"Ginger, raw",1657,23.0,198.77,85342.0
2016,Green garlic,1252,191.0,2372.09,124236.0
2016,"Green tea (not fermented), black tea (fermented) and partly fermented tea",23913,,473000.0,
2016,"Groundnuts, excluding shelled",142,5725.0,10687.2,18668.0
2016,Leeks and other alliaceous vegetables,1254,74.0,331.44,44766.0
2016,Lemons and limes,1322,1952.0,21431.45,109804.0
2016,"Lentils, dry",1704,1950.0,1550.0,7949.0
2016,Lettuce and chicory,1214,1345.0,10817.0,80424.0
2016,Linseed,1441,965.0,964.3,9995.0
2016,Maize (corn),112,2337586.0,3339000.0,14284.0
2016,"Mangoes, guavas and mangosteens",1316,45936.0,801653.0,174515.0
2016,Millet,118,88368.0,54000.0,6111.0
2016,Mushrooms and truffles,1270,,0.0,
2016,"Nutmeg, mace, cardamoms, raw",1653,90.0,55.86,6236.0
2016,Oats,117,3742.0,3812.42,10188.0
2016,"Onions and shallots, dry (excluding dehydrated)",1253.02,4593.0,52019.24,113249.0
2016,Oranges,1323,7268.0,85233.0,117272.0
2016,Papayas,1317,8683.0,118083.91,135999.0
2016,Peaches and nectarines,1345,43.0,435.0,101163.0
2016,Pears,1342.01,254.0,4272.0,168189.0
2016,"Peas, green",1242,11026.0,52930.16,48003.0
2016,"Pepper (Piper spp.), raw",1651,306.0,278.17,9102.0
2016,"Pigeon peas, dry",1707,164668.0,150216.35,9122.0
2016,Pineapples,1318,7678.0,224189.7,292007.0
2016,Plantains and cooking bananas,1313,2706.0,33099.46,122300.0
2016,Plums and sloes,1346,211.0,1952.0,92512.0
2016,Pomelos and grapefruits,1321,190.0,2537.6,133692.0
2016,Potatoes,1510,145967.0,1335882.87,91520.0
2016,"Pyrethrum, dried flowers",1930.02,1337.0,239.31,1790.0
2016,Rice,113,29337.0,101510.0,34601.0
2016,"Seed cotton, unginned",1921.01,28700.0,15800.0,5505.0
2016,Sesame seed,1444,28190.0,11797.1,4185.0
2016,Sorghum,114,184654.0,117000.0,6336.0
2016,Soya beans,141,2215.0,2007.0,9061.0
2016,Spinach,1215,5615.0,75563.0,134573.0
2016,Strawberries,1354,81.0,780.44,96631.0
2016,Sugar cane,1802,86876.0,7094619.0,816637.0
2016,Sunflower seed,1445,6000.0,5000.0,8333.0
2016,Sweet potatoes,1530,47184.0,697364.2,147797.0
2016,"Tangerines, mandarins, clementines",1324,1122.0,10172.0,90660.0
2016,Tea leaves,1620,218500.0,2057000.0,94142.0
2016,Tomatoes,1234,21921.0,410033.0,187050.0
2016,Unmanufactured tobacco,1970,15042.0,10895.46,7243.0
2016,"Vanilla, raw",1658,22.0,14.7,6607.0
2016,Watermelons,1221,7956.0,173697.0,218322.0
2016,Wheat,111,153119.0,214700.0,14022.0
2016,Yams,1540,1268.0,12388.0,97697.0
2017,Apples,1341,74.0,299.7,40331.0
2017,Apricots,1343,17.0,75.46,45474.0
2017,Artichokes,1216,6.0,27.27,49541.0
2017,Asparagus,1211,58.0,360.67,62184.0
2017,Avocados,1311,16460.0,217688.11,132250.0
2017,Bananas,1312,77576.0,1434161.99,184871.0
2017,Barley,115,21000.0,77000.0,36667.0
2017,"Beans, dry",1701,1030435.0,846000.0,8210.0
2017,"Beer of barley, malted",24310.01,,550000.0,
2017,"Broad beans and horse beans, green",1243,286.0,1507.99,52695.0
2017,Cabbages,1212,15064.0,764480.23,507490.0
2017,Carrots and turnips,1251,6405.0,199584.35,311620.0
2017,"Cashew nuts, in shell",1372,24715.0,19066.4,7715.0
2017,"Cassava, fresh",1520.01,68435.0,789830.0,115413.0
2017,Castor oil seeds,1447,14000.0,3000.0,2143.0
2017,"Chestnuts, in shell",1373,0.0,0.0,
2017,"Chick peas, dry",1703,4083.0,1427.09,3495.0
2017,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,2565.0,3100.56,12090.0
2017,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,281.0,2358.86,83958.0
2017,"Cloves (whole stems), raw",1656,2175.0,2015.62,9266.0
2017,"Coconuts, in shell",1460,81162.0,92312.84,11374.0
2017,"Coffee, green",1610,114700.0,38620.0,3367.0
2017,"Cotton lint, ginned",1921.02,,4000.0,
2017,Cotton seed,143,,10000.0,
2017,Cottonseed oil,2168,,1200.0,
2017,"Cow peas, dry",1706,192345.0,122682.0,6378.0
2017,Cucumbers and gherkins,1232,617.0,6686.46,108392.0
2017,Dates,1314,468.0,1074.9,22976.0
2017,"Ginger, raw",1657,12.0,83.7,70339.0
2017,Green garlic,1252,227.0,2493.0,109824.0
2017,"Green tea (not fermented), black tea (fermented) and partly fermented tea",23913,,439857.0,
2017,"Groundnuts, excluding shelled",142,12407.0,19272.5,15534.0
2017,Leeks and other alliaceous vegetables,1254,71.0,316.56,44278.0
2017,Lemons and limes,1322,1780.0,14364.14,80697.0
2017,"Lentils, dry",1704,2100.0,1700.0,8095.0
2017,Lettuce and chicory,1214,118.0,2888.66,244325.0
2017,Linseed,1441,965.0,966.2,10017.0
2017,Maize (corn),112,2086178.0,3186000.0,15272.0
2017,"Mangoes, guavas and mangosteens",1316,48513.0,564009.58,116260.0
2017,Millet,118,126313.0,54000.0,4275.0
2017,Mushrooms and truffles,1270,,0.0,
2017,"Nutmeg, mace, cardamoms, raw",1653,91.0,58.16,6395.0
2017,Oats,117,3800.0,3802.84,10007.0
2017,"Onions and shallots, dry (excluding dehydrated)",1253.02,2410.0,19212.05,79730.0
2017,Oranges,1323,7661.0,72437.23,94556.0
2017,Papayas,1317,9132.0,112932.32,123667.0
2017,Peaches and nectarines,1345,43.0,308.63,71774.0
2017,Pears,1342.01,212.0,1891.9,89260.0
2017,"Peas, green",1242,5900.0,25000.0,42373.0
2017,"Pepper (Piper spp.), raw",1651,366.0,341.13,9327.0
2017,"Pigeon peas, dry",1707,144218.0,73183.0,5074.0
2017,Pineapples,1318,11463.0,399971.83,348926.0
2017,Plantains and cooking bananas,1313,2750.0,33542.46,121971.0
2017,Plums and sloes,1346,136.0,1046.27,76920.0
2017,Pomelos and grapefruits,1321,171.0,2232.88,130455.0
2017,Potatoes,1510,165458.0,1519870.0,91858.0
2017,"Pyrethrum, dried flowers",1930.02,1404.0,166.0,1183.0
2017,Rice,113,30392.0,81198.0,26717.0
2017,"Seed cotton, unginned",1921.01,20717.0,14499.5,6999.0
2017,Sesame seed,1444,28785.0,12006.0,4171.0
2017,Sorghum,114,203586.0,144000.0,7073.0
2017,Soya beans,141,2405.0,2518.26,10473.0
2017,Spinach,1215,7368.0,130807.82,177544.0
2017,Strawberries,1354,60.0,439.45,72757.0
2017,Sugar cane,1802,67708.0,4751605.24,701779.0
2017,Sunflower seed,1445,5000.0,4000.0,8000.0
2017,Sweet potatoes,1530,63598.0,769388.6,120977.0
2017,"Tangerines, mandarins, clementines",1324,1119.0,8379.47,74859.0
2017,Tea leaves,1620,232700.0,1912000.0,82166.0
2017,Tomatoes,1234,27636.0,507141.81,183510.0
2017,Unmanufactured tobacco,1970,15311.0,10423.62,6808.0
2017,"Vanilla, raw",1658,22.0,14.99,6940.0
2017,Watermelons,1221,7309.0,129155.1,176709.0
2017,Wheat,111,131309.0,165200.0,12581.0
2017,Yams,1540,1294.0,10417.0,80484.0
2018,Apples,1341,238.0,425.55,17892.0
2018,Apricots,1343,16.0,76.6,47125.0
2018,Artichokes,1216,5.0,26.37,49369.0
2018,Asparagus,1211,70.0,440.89,62984.0
2018,Avocados,1311,14497.0,233932.56,161366.0
2018,Bananas,1312,72748.0,1414175.8,194393.0
2018,Barley,115,20000.0,78267.3,39134.0
2018,"Beans, dry",1701,1177173.0,837000.0,7110.0
2018,"Beer of barley, malted",24310.01,,500000.0,
2018,"Broad beans and horse beans, green",1243,204.0,1184.0,58039.0
2018,Cabbages,1212,22672.0,674253.14,297392.0
2018,Carrots and turnips,1251,6344.0,239542.42,377606.0
2018,"Cashew nuts, in shell",1372,22655.0,13852.0,6114.0
2018,"Cassava, fresh",1520.01,61592.0,945990.91,153590.0
2018,Castor oil seeds,1447,14000.0,3000.0,2143.0
2018,"Chestnuts, in shell",1373,0.0,0.0,
2018,"Chick peas, dry",1703,4078.0,1426.05,3497.0
2018,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,2593.0,3138.52,12105.0
2018,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,298.0,2405.48,80809.0
2018,"Cloves (whole stems), raw",1656,2203.0,2066.89,9382.0
2018,"Coconuts, in shell",1460,82921.0,105362.4,12706.0
2018,"Coffee, green",1610,115570.0,41375.0,3580.0
2018,"Cotton lint, ginned",1921.02,,2000.0,
2018,Cotton seed,143,,4000.0,
2018,Cottonseed oil,2168,,800.0,
2018,"Cow peas, dry",1706,259235.0,193891.74,7479.0
2018,Cucumbers and gherkins,1232,482.0,3609.04,74940.0
2018,Dates,1314,462.0,1092.69,23656.0
2018,"Ginger, raw",1657,3.0,14.95,51552.0
2018,Green garlic,1252,177.0,1726.0,97779.0
2018,"Green tea (not fermented), black tea (fermented) and partly fermented tea",23913,,492990.0,
2018,"Groundnuts, excluding shelled",142,18449.0,21333.0,11563.0
2018,Leeks and other alliaceous vegetables,1254,70.0,322.01,46222.0
2018,Lemons and limes,1322,2635.0,20555.01,78014.0
2018,"Lentils, dry",1704,2036.0,1607.87,7897.0
2018,Lettuce and chicory,1214,112.0,2698.76,240103.0
2018,Linseed,1441,961.0,965.39,10045.0
2018,Maize (corn),112,2273283.0,4013777.44,17656.0
2018,"Mangoes, guavas and mangosteens",1316,56816.0,676376.59,119046.0
2018,Millet,118,115200.0,72000.0,6250.0
2018,Mushrooms and truffles,1270,,0.0,
2018,"Nutmeg, mace, cardamoms, raw",1653,91.0,59.85,6579.0
2018,Oats,117,3805.0,3742.48,9837.0
2018,"Onions and shallots, dry (excluding dehydrated)",1253.02,3417.0,34945.15,102283.0
2018,Oranges,1323,7189.0,71617.23,99615.0
2018,Papayas,1317,9105.0,134436.42,147651.0
2018,Peaches and nectarines,1345,40.0,231.7,57925.0
2018,Pears,1342.01,193.0,1252.4,64947.0
2018,"Peas, green",1242,8708.0,63470.91,72886.0
2018,"Pepper (Piper spp.), raw",1651,455.0,436.28,9598.0
2018,"Pigeon peas, dry",1707,108326.0,85684.49,7910.0
2018,Pineapples,1318,9757.0,349430.73,358131.0
2018,Plantains and cooking bananas,1313,2792.0,33936.4,121550.0
2018,Plums and sloes,1346,122.0,807.24,66238.0
2018,Pomelos and grapefruits,1321,199.0,2690.6,135547.0
2018,Potatoes,1510,217315.0,1870375.48,86067.0
2018,"Pyrethrum, dried flowers",1930.02,2518.0,212.0,842.0
2018,Rice,113,25966.0,112605.0,43367.0
2018,"Seed cotton, unginned",1921.01,13432.0,5922.87,4410.0
2018,Sesame seed,1444,27572.0,11468.12,4159.0
2018,Sorghum,114,240403.0,189000.0,7862.0
2018,Soya beans,141,2390.0,2397.82,10034.0
2018,Spinach,1215,9163.0,169355.85,184830.0
2018,Strawberries,1354,53.0,410.0,77358.0
2018,Sugar cane,1802,73080.0,5262157.0,720054.0
2018,Sunflower seed,1445,5000.0,6000.0,12000.0
2018,Sweet potatoes,1530,64301.0,871009.61,135459.0
2018,"Tangerines, mandarins, clementines",1324,1127.0,11202.03,99406.0
2018,Tea leaves,1620,236200.0,2143000.0,90728.0
2018,Tomatoes,1234,28263.0,599457.54,212103.0
2018,Unmanufactured tobacco,1970,15598.0,10744.41,6888.0
2018,"Vanilla, raw",1658,22.0,14.74,6650.0
2018,Watermelons,1221,7815.0,188792.5,241571.0
2018,Wheat,111,133147.0,336600.0,25280.0
2018,Yams,1540,999.0,9610.49,96158.0
2019,Apples,1341,67.0,260.82,39022.0
2019,Apricots,1343,16.0,75.52,46733.0
2019,Artichokes,1216,5.0,27.03,49982.0
2019,Asparagus,1211,67.0,401.19,60178.0
2019,Avocados,1311,20125.0,264031.53,131194.0
2019,Bananas,1312,76912.0,1715770.05,223083.0
2019,Barley,115,24014.0,85780.96,35721.0
2019,"Beans, dry",1701,1188678.0,747000.0,6284.0
2019,"Beer of barley, malted",24310.01,,500000.0,
2019,"Broad beans and horse beans, green",1243,207.0,1254.57,60751.0
2019,Cabbages,1212,25733.0,829331.36,322278.0
2019,Carrots and turnips,1251,7637.0,329024.62,430809.0
2019,"Cashew nuts, in shell",1372,22686.0,12801.7,5643.0
2019,"Cassava, fresh",1520.01,59630.0,845342.0,141765.0
2019,Castor oil seeds,1447,14000.0,4000.0,2857.0
2019,"Chestnuts, in shell",1373,0.0,0.0,
2019,"Chick peas, dry",1703,4175.0,1462.05,3502.0
2019,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,2569.0,3104.83,12088.0
2019,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,283.0,2322.24,82189.0
2019,"Cloves (whole stems), raw",1656,2202.0,2023.95,9191.0
2019,"Coconuts, in shell",1460,84824.0,109889.3,12955.0
2019,"Coffee, green",1610,119600.0,44500.0,3721.0
2019,"Cotton lint, ginned",1921.02,,4000.0,
2019,Cotton seed,143,,4000.0,
2019,Cottonseed oil,2168,,700.0,
2019,"Cow peas, dry",1706,242275.0,222394.0,9179.0
2019,Cucumbers and gherkins,1232,544.0,4707.55,86530.0
2019,Dates,1314,464.0,1098.22,23690.0
2019,"Ginger, raw",1657,39.0,358.5,91454.0
2019,Green garlic,1252,124.0,2175.0,176113.0
2019,"Green tea (not fermented), black tea (fermented) and partly fermented tea",23913,,458850.0,
2019,"Groundnuts, excluding shelled",142,15965.0,15463.0,9686.0
2019,Leeks and other alliaceous vegetables,1254,70.0,323.34,46456.0
2019,Lemons and limes,1322,3030.0,25899.31,85476.0
2019,"Lentils, dry",1704,2040.0,1618.16,7931.0
2019,Lettuce and chicory,1214,86.0,1865.95,215842.0
2019,Linseed,1441,961.0,967.2,10070.0
2019,Maize (corn),112,2296174.0,3582000.0,15600.0
2019,"Mangoes, guavas and mangosteens",1316,75500.0,806065.77,106764.0
2019,Millet,118,145601.0,135000.0,9272.0
2019,Mushrooms and truffles,1270,,0.0,
2019,"Nutmeg, mace, cardamoms, raw",1653,90.0,58.65,6480.0
2019,Oats,117,3826.0,3790.45,9907.0
2019,"Onions and shallots, dry (excluding dehydrated)",1253.02,9130.0,116534.32,127642.0
2019,Oranges,1323,8857.0,73484.88,82972.0
2019,Papayas,1317,8800.0,105047.97,119371.0
2019,Peaches and nectarines,1345,27.0,188.7,69121.0
2019,Pears,1342.01,171.0,936.48,54913.0
2019,"Peas, green",1242,9022.0,73118.49,81047.0
2019,"Pepper (Piper spp.), raw",1651,616.0,600.0,9735.0
2019,"Pigeon peas, dry",1707,136388.0,107549.0,7886.0
2019,Pineapples,1318,9893.0,335353.36,338985.0
2019,Plantains and cooking bananas,1313,2790.0,33893.96,121503.0
2019,Plums and sloes,1346,115.0,556.59,48571.0
2019,Pomelos and grapefruits,1321,199.0,2847.2,142788.0
2019,Potatoes,1510,212976.0,1978952.0,92919.0
2019,"Pyrethrum, dried flowers",1930.02,2584.0,314.6,1218.0
2019,Rice,113,24992.0,160585.0,64255.0
2019,"Seed cotton, unginned",1921.01,13781.0,6076.86,4410.0
2019,Sesame seed,1444,27629.0,11502.75,4163.0
2019,Sorghum,114,240200.0,288000.0,11990.0
2019,Soya beans,141,2398.0,2396.14,9994.0
2019,Spinach,1215,9563.0,180343.19,188581.0
2019,Strawberries,1354,64.0,504.3,79417.0
2019,Sugar cane,1802,71935.0,4606100.0,640314.0
2019,Sunflower seed,1445,5000.0,5000.0,10000.0
2019,Sweet potatoes,1530,57535.0,976691.0,169756.0
2019,"Tangerines, mandarins, clementines",1324,1392.0,10885.74,78227.0
2019,Tea leaves,1620,269400.0,1995000.0,74053.0
2019,Tomatoes,1234,26125.0,567940.82,217394.0
2019,Unmanufactured tobacco,1970,15317.0,10687.83,6978.0
2019,"Vanilla, raw",1658,22.0,14.81,6730.0
2019,Watermelons,1221,12886.0,333565.28,258868.0
2019,Wheat,111,139307.0,366200.0,26287.0
2019,Yams,1540,1025.0,9860.36,96158.0
2020,Apples,1341,57.0,105.76,18561.0
2020,Apricots,1343,16.0,75.86,46437.0
2020,Artichokes,1216,5.0,26.89,49631.0
2020,Asparagus,1211,65.0,400.91,61785.0
2020,Avocados,1311,24447.0,322556.22,131939.0
2020,Bananas,1312,72123.0,1856658.7,257428.0
2020,Barley,115,11051.0,34953.0,31629.0
2020,"Beans, dry",1701,1147709.0,774365.67,6747.0
2020,"Beer of barley, malted",24310.01,,450000.0,
2020,"Broad beans and horse beans, green",1243,556.0,3335.98,60000.0
2020,Cabbages,1212,29034.0,943609.5,324999.0
2020,Carrots and turnips,1251,5485.0,363243.18,662293.0
2020,"Cashew nuts, in shell",1372,22690.0,12667.7,5583.0
2020,"Cassava, fresh",1520.01,61754.0,886722.31,143589.0
2020,Castor oil seeds,1447,14000.0,3000.0,2143.0
2020,"Chestnuts, in shell",1373,0.0,0.0,
2020,"Chick peas, dry",1703,4112.0,1438.4,3498.0
2020,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,2575.0,3114.64,12094.0
2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,287.0,2362.19,82289.0
2020,"Cloves (whole stems), raw",1656,2216.0,2035.48,9185.0
2020,"Coconuts, in shell",1460,84906.0,110013.0,12957.0
2020,"Coffee, green",1610,119700.0,36900.0,3083.0
2020,"Cotton lint, ginned",1921.02,,2000.0,
2020,Cotton seed,143,,4000.0,
2020,Cottonseed oil,2168,,800.0,
2020,"Cow peas, dry",1706,239131.0,264160.36,11047.0
2020,Cucumbers and gherkins,1232,508.0,5924.54,116699.0
2020,Dates,1314,464.0,1101.28,23712.0
2020,"Ginger, raw",1657,87.0,1694.88,194568.0
2020,Green garlic,1252,246.0,3860.0,157230.0
2020,"Green tea (not fermented), black tea (fermented) and partly fermented tea",23913,,569500.0,
2020,"Groundnuts, excluding shelled",142,15598.0,15604.2,10004.0
2020,Leeks and other alliaceous vegetables,1254,69.0,320.64,46279.0
2020,Lemons and limes,1322,4639.0,98850.52,213067.0
2020,"Lentils, dry",1704,1963.0,1592.35,8111.0
2020,Lettuce and chicory,1214,41.0,966.73,238346.0
2020,Linseed,1441,961.0,968.45,10081.0
2020,Maize (corn),112,2135741.0,3789000.0,17741.0
2020,"Mangoes, guavas and mangosteens",1316,65808.0,819276.06,124495.0
2020,Millet,118,118411.0,153000.0,12921.0
2020,Mushrooms and truffles,1270,,0.0,
2020,"Nutmeg, mace, cardamoms, raw",1653,91.0,58.61,6454.0
2020,Oats,117,3848.0,3812.14,9907.0
2020,"Onions and shallots, dry (excluding dehydrated)",1253.02,11011.0,196966.91,178885.0
2020,Oranges,1323,12604.0,145444.78,115397.0
2020,Papayas,1317,7554.0,110321.59,146047.0
2020,Peaches and nectarines,1345,18.0,142.3,79056.0
2020,Pears,1342.01,149.0,960.6,64556.0
2020,"Peas, green",1242,9157.0,74946.45,81846.0
2020,"Pepper (Piper spp.), raw",1651,911.0,900.0,9885.0
2020,"Pigeon peas, dry",1707,133525.0,123627.29,9259.0
2020,Pineapples,1318,9838.0,330330.6,335764.0
2020,Plantains and cooking bananas,1313,2777.0,33790.94,121673.0
2020,Plums and sloes,1346,89.0,448.4,50205.0
2020,Pomelos and grapefruits,1321,194.0,2468.35,127432.0
2020,Potatoes,1510,176252.0,1859776.0,105518.0
2020,"Pyrethrum, dried flowers",1930.02,2622.0,284.9,1086.0
2020,Rice,113,28276.0,180890.0,63973.0
2020,"Seed cotton, unginned",1921.01,13988.0,6168.02,4410.0
2020,Sesame seed,1444,27685.0,11533.37,4166.0
2020,Sorghum,114,219657.0,315000.0,14341.0
2020,Soya beans,141,2398.0,2396.14,9994.0
2020,Spinach,1215,9789.0,243335.83,248584.0
2020,Strawberries,1354,59.0,499.89,84929.0
2020,Sugar cane,1802,89800.0,6810898.0,758452.0
2020,Sunflower seed,1445,5000.0,5000.0,10000.0
2020,Sweet potatoes,1530,54007.0,685687.44,126963.0
2020,"Tangerines, mandarins, clementines",1324,1498.0,10912.43,72857.0
2020,Tea leaves,1620,269400.0,2476000.0,91908.0
2020,Tomatoes,1234,35653.0,1046181.22,293431.0
2020,Unmanufactured tobacco,1970,15409.0,10618.62,6891.0
2020,"Vanilla, raw",1658,22.0,14.85,6772.0
2020,Watermelons,1221,17466.0,381496.26,218420.0
2020,Wheat,111,132231.0,404700.0,30606.0
2020,Yams,1540,1031.0,8009.16,77707.0
2021,Apples,1341,66.0,118.03,17762.0
2021,Apricots,1343,16.0,75.99,46765.0
2021,Artichokes,1216,5.0,26.76,49662.0
2021,Asparagus,1211,67.0,414.33,61670.0
2021,Avocados,1311,25919.0,416802.72,160813.0
2021,Bananas,1312,71681.0,1985254.49,276958.0
2021,Barley,115,13319.0,33117.0,24864.0
2021,"Beans, dry",1701,1171869.0,666000.0,5683.0
2021,"Broad beans and horse beans, green",1243,576.0,3057.56,53083.0
2021,Cabbages,1212,31426.0,1099881.85,349995.0
2021,Carrots and turnips,1251,5567.0,374548.99,672817.0
2021,"Cashew nuts, in shell",1372,23158.0,9121.0,3939.0
2021,"Cassava, fresh",1520.01,61201.0,711890.0,116320.0
2021,Castor oil seeds,1447,15000.0,3000.0,2000.0
2021,"Chestnuts, in shell",1373,0.0,0.0,
2021,"Chick peas, dry",1703,4121.0,1442.17,3499.0
2021,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1652,2579.0,3119.33,12096.0
2021,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1231,289.0,2363.3,81748.0
2021,"Cloves (whole stems), raw",1656,2228.0,2042.11,9167.0
2021,"Coconuts, in shell",1460,77566.0,86554.0,11159.0
2021,"Coffee, green",1610,108200.0,34500.0,3189.0
2021,"Cow peas, dry",1706,235734.0,250260.0,10616.0
2021,Cucumbers and gherkins,1232,493.0,5344.35,108351.0
2021,Dates,1314,463.0,1104.35,23836.0
2021,"Ginger, raw",1657,78.0,924.7,119301.0
2021,Green garlic,1252,231.0,3713.0,160458.0
2021,"Groundnuts, excluding shelled",142,14275.0,12897.0,9035.0
2021,Leeks and other alliaceous vegetables,1254,69.0,321.99,46642.0
2021,Lemons and limes,1322,5452.0,68274.7,125233.0
2021,"Lentils, dry",1704,1912.0,1562.35,8171.0
2021,Lettuce and chicory,1214,27.0,849.74,317067.0
2021,Linseed,1441,961.0,969.69,10092.0
2021,Maize (corn),112,2168603.0,3303000.0,15231.0
2021,"Mangoes, guavas and mangosteens",1316,58545.0,752152.87,128475.0
2021,Millet,118,125429.0,63000.0,5023.0
2021,Mushrooms and truffles,1270,,0.0,
2021,"Nutmeg, mace, cardamoms, raw",1653,91.0,58.57,6453.0
2021,Oats,117,3871.0,3834.22,9906.0
2021,"Onions and shallots, dry (excluding dehydrated)",1253.02,11897.0,163971.14,137831.0
2021,Oranges,1323,12021.0,120867.33,100545.0
2021,Papayas,1317,5433.0,81446.22,149912.0
2021,Peaches and nectarines,1345,8.0,30.74,38425.0
2021,Pears,1342.01,172.0,1133.55,65981.0
2021,"Peas, green",1242,9582.0,72593.24,75759.0
2021,"Pepper (Piper spp.), raw",1651,1068.0,1072.1,10034.0
2021,"Pigeon peas, dry",1707,126617.0,104010.0,8215.0
2021,Pineapples,1318,8184.0,282655.48,345368.0
2021,Plantains and cooking bananas,1313,2786.0,33873.76,121576.0
2021,Plums and sloes,1346,162.0,1073.54,66397.0
2021,Pomelos and grapefruits,1321,142.0,2481.85,174287.0
2021,Potatoes,1510,214600.0,2107824.0,98221.0
2021,"Pyrethrum, dried flowers",1930.02,5300.0,501.0,945.0
2021,Rice,113,25548.0,186000.0,72804.0
2021,"Seed cotton, unginned",1921.01,18998.0,9000.0,4737.0
2021,Sesame seed,1444,27746.0,11568.36,4169.0
2021,Sorghum,114,197403.0,135000.0,6839.0
2021,Soya beans,141,2373.0,2368.73,9983.0
2021,Spinach,1215,10894.0,182285.87,167320.0
2021,Strawberries,1354,77.0,381.83,49351.0
2021,Sugar cane,1802,92436.0,7783303.0,842021.0
2021,Sunflower seed,1445,5000.0,5000.0,10000.0
2021,Sweet potatoes,1530,65758.0,777140.64,118183.0
2021,"Tangerines, mandarins, clementines",1324,1559.0,11701.24,75049.0
2021,Tea leaves,1620,249760.0,2338000.0,93610.0
2021,Tomatoes,1234,29629.0,702205.1,236996.0
2021,Unmanufactured tobacco,1970,15441.0,10683.62,6919.0
2021,"Vanilla, raw",1658,22.0,14.8,6717.0
2021,Watermelons,1221,19405.0,349629.66,180174.0
